label,statement,subjects
barely-true,Wendy Davis has already taken more $ from teacher unions than the past 3 Democrat gubernatorial candidates combined.,"campaign-finance,education"
false,A proposed immigration bill will bankrupt Georgia if passed.,immigration
false,Says large majority of Republicans believe Obama is a Muslim and not U.S.-born.,"candidates-biography,polls"
pants-fire,"Says that when Michelle Fields found out that there was a security camera, and that they had her on tape, all of a sudden that story changed.",legal-issues
pants-fire,"Says McCain ""voted to let governments charge rape victims"" for forensic exams.",legal-issues
false,"When Trump wanted to turn a taxpayer-owned building into an $800 anight hotel, (Congressman Jeff Denham, R-CA) helped broker the deal and bragged about it.",elections
false,Community banks are being destroyed by Dodd-Frank.,"financial-regulation,new-hampshire-2012"
half-true,Says black women are fastest-growing demographic group in ... Texas seeking concealed handgun licenses.,guns
half-true,"Says we will pay the new chancellor a basic salary of nearly $300,000 a year ... an amount that does not include the costs of this public employees benefits, perks and living expenses for a lavish house, an upscale car, a spending allowance, and fine dining almost every day on the taxpayer dollar.","education,state-finances"
true,Theres no correlation between primary turnout and wins in the fall in the last 11 elections.,elections
half-true,"Says that like Todd Akin, all Texas Republicans in U.S. House cosponsored a bill that attempts to distinguish between forcible rape and other sexual assaults.",crime
mostly-true,"If you look at the states where soccer is most popular, theyre overwhelmingly blue states, and the states where soccer is least popular are red states.","polls,sports"
mostly-true,The number of African-American men in prison has increased fivefold since he left office.,"civil-rights,criminal-justice"
false,On calling Supreme Court nominee Sonia Sotomayor a racist.,"sotomayor-nomination,supreme-court"
barely-true,"Marco Rubio is a ""Miami lobbyist.""",candidates-biography
half-true,Ive never supported legislation that invades peoples choices about contraception.,"abortion,sexuality"
pants-fire,I never considered myself a maverick.,candidates-biography
false,Mitt Romney says the Arizona immigration law should be a model for the nation.,immigration
false,The government -- not the armed forces -- is stockpiling hundreds of millions of rounds of ammunition for domestic use.,"guns,homeland-security"
true,Six of Georgias counties have no lawyers at all.,legal-issues
false,Do this research watch how much crime picks up if you take away [football].,crime
false,Martin Luther King Jr. was a Republican.,"civil-rights,history"
half-true,"Every single day in this country, 1,000 people are deported and the vast majority of those people that are deported arent criminals.","elections,immigration"
false,Alaskas Prince William Sound is pristine now.,"environment,pundits"
mostly-true,Says Scott Brown voted to give oil companies big tax breaks.,"energy,voting-record"
half-true,The infant mortality rate is 15 percent higher in states with right-to-work laws.,labor
mostly-true,Odd fact for odd draft: No. 2 overall pick will earn more than the No. 1 pick due to no state tax in Florida. So 2 not so bad.,"sports,taxes"
mostly-true,"Says Mitt Romney is committed to overturning Roe vs. Wade, and he supports such amendments that define a life as beginning at the moment of conception.","abortion,legal-issues"
barely-true,Says Pat Toomey visited Joe Sestak and other veterans in 2002 and then came home and voted against every veterans appropriations bill.,veterans
true,He has never voted for a federal restriction on gun ownership.,guns
mostly-true,The six largest cities in Ohio all have higher rates of violence and crime than every major city along the U.S.-Mexico border.,"crime,immigration"
true,He's sued gun manufacturers. He was supportive of Brady. He was supportive of things like assault weapon bans.,guns
false,The wealth gap between blacks and whites in the United States is greater than the black-white wealth gap was in apartheid South Africa.,"income,wealth"
mostly-true,"Making public colleges and universities tuition-free, that exists in countries all over the world, used to exist in the United States.","education,history"
mostly-true,A wide majority of NRA households ... supported this legislation on gun background checks.,guns
half-true,"Today, about 40 percent of guns are purchased without a background check.","criminal-justice,guns"
half-true,Says Nick Rahall voted with Obama 94 percent of the time.,voting-record
false,"The vast majority of (Syrian) refugees are young, able-bodied men looking for work.","foreign-policy,immigration"
half-true,The Republican leader of the Senate said his main goal after this election is simply to win the next one.,"bipartisanship,economy"
pants-fire,"Up until two weeks ago, John McCain was a leading proponent of amnesty. Now with me challenging him, suddenly he has changed.",immigration
barely-true,"An image of nine white, blondwomen shows the amazing diversity of Fox News anchors.","diversity,women"
true,"Of the four statewide races this century within a 300-vote margin, three have been overturned in a recount.",elections
pants-fire,Michelle Obama ordered $400 worth of lobster and caviar at a New York hotel.,candidates-biography
half-true,The decision to remove Chick-fil-A from Emory University was based solely on student feedback.,gays-and-lesbians
false,On restoring voting rights to non-violent felons.,"criminal-justice,elections"
pants-fire,"President Obama ""doesn't ... want to admit we're at war.""",terrorism
half-true,"Says Barack Obamas regulatory adviser Cass Sunstein, wants to ban hunting and says animals should be represented in court.",guns
true,The Koch network (is) spending more money (in a Senate race) in Ohio than anywhere else in the country.,"campaign-finance,elections"
half-true,"In Russia all people are absolutely equal regardless of their religion, sex, ethnicity, or sexual orientation, while 70 countries of the world have criminal liability for homosexuality.",civil-rights
