label	statement	subjects
true	Florida shelled out more money for drug testing than it saved by denying welfare benefits to people who tested positive for drugs .	legal-issues
mostly-true	Illegal immigration is lower than its been in 40 years .	immigration
true	Ive got a 94 percent career voting record in Congress while Bill Nelson has a 92 percent voting record .	candidates-biography,voting-record
true	When I was secretary of state I had a very high approval rating .	candidates-biography,foreign-policy,polls
false	Kesha Rogers is not a Democrat .	candidates-biography,voting-record
false	Says House Republicans spent $50 million on 33 votes to repeal Obamacare .	government-efficiency,health-care
pants-fire	Democrats are poised now to cause this largest tax increase in U.S. history .	taxes
half-true	Says under Mayor Cory Booker Newark has seen violent crime up five years in a row murder up five years in a row .	crime
true	Seventy of Ohios 88 counties now have more than 25 percent of their residents eligible for emergency food .	economy,families,hunger,poverty
mostly-true	Americanschools are more segregated than they were in the 1960s .	civil-rights,education
mostly-true	I was filibustered .	bipartisanship,congressional-rules
half-true	It was President Obama s inaction that caused over three weeks to go by before he even approved the governor s plan to protect our marsh .	environment,oil-spill,states
mostly-true	The Chinese last year probably stole $360 billion inintellectual property from the United States .	foreign-policy,legal-issues,technology,trade
barely-true	Almost nine out of every 10 pennies that would be spent turning a 200-mile stretch of Interstate 70 into a toll road would be from folks outside Missouri .	state-budget,transportation
barely-true	Greg Abbott said it would be a waste to expand pre-k to all Texas children .	children,education,state-budget,state-finances
false	It costs us logistically three times more to fight in Afghanistan than it does in any other place .	afghanistan,federal-budget,iraq,terrorism
mostly-true	Some 500 detainees were released from Guantanamo during the Bush administration .	terrorism
half-true	Youre more likely to be the victim of a violent crime in Milwaukee than in 96 percent of the country .	crime,population,public-safety,urban
barely-true	The average person who gets the minimum wage in America is 35 years old .	income,jobs,workers
half-true	The majority of public funding for the Marlins stadium came from hotel taxes the burden of which is incurred by tourists who are visiting our city NOT the resident taxpayers .	baseball,city-budget,county-budget
mostly-true	More people today are leaving Virginia than moving in .	economy,population
barely-true	With Rick Scott there are more funds for preschool education .	education
pants-fire	The children coming across the southern U.S. border were never examined after they got here and quarantined if they had a disease . They were just sent out across the country . Many of them had measles . We now have an outbreak of it all because of our immigration policy .	immigration,public-health
half-true	The Mack Penny Plan for the federal budget would balance our budget by 2019 and continues to gain support .	deficit,federal-budget
mostly-true	Under the Arizona immigration law police are required to check immigration status if someone s lawn is overgrown or if a dog is barking too loudly .	immigration,legal-issues
half-true	As a result of the House Republican bill the nonpartisan Congressional Budget Office now confirms that families will see their health care premiums reduced by up to 10 percent .	health-care
false	Says Thomas Jefferson helped craft the Constitution .	history
barely-true	Says U.S. Rep . Tammy Baldwin a candidate for Senate supports raising taxes by $858 billion .	message-machine-2012,taxes
true	Right now here in Texas wind power is already cheaper than dirty fossil fuels .	energy,states
barely-true	Says the Obama administration plans to reduce the number of beds devoted to holding individuals violating immigration laws and to release hundreds of dangerous criminals into our communities .	crime,criminal-justice,immigration
barely-true	Says Democratic challenger Russ Feingold was the deciding vote on Obamacare .	candidates-biography,congressional-rules,health-care,public-health
half-true	Florida has the most errors and exonerations from death row .	legal-issues,supreme-court
false	A recent economic uptick appears to coincide with the expectation of a new Republican Congress .	economy,jobs
half-true	There is no precedent for what the Democrats are doing with this deception . . We have never written a reconciliation bill to amend a law that does not exist .	health-care
