label,statement,subjects,superlabel
True,Voting in the wrong precinct led to over 14000 registered voters statewide to lose their vote in 2008 .,elections,politics
False,The form students fill out to get college financial aid is longer than the form to get U.S. citizenship .,education,politics
True,This year Newt Gingrich has raised as much money as Mitt Romney Tim Pawlenty Sarah Palin and Mike Huckabee combined .,campaign-finance,politics
True,Says she has bipartisan support including 53 sheriffs throughout the state Democrats and Republicans .,elections,politics
True,Says Hillary Clinton has been given tens of millions of dollars by countries that treat women horribly . and countries that kill gays .,campaign-finance,politics
True,In Texas a faceless hospital panel can deny life-sustaining care giving you only 10 days to find another facility for your mother dad or young child even if the patient is conscious .,"corrections-and-updates,health-care,legal-issues",politics
True,This president has offered fewer executive actions than almost any other president preceding his presidency in recent history .,supreme-court,politics
False,Says Barack Obama and his team are socialists in every respect of the word .,"candidates-biography,government-regulation,health-care,religion",politics
False,The (Jackson) plan (for reforming Cleveland schools) lacks any data or methods proven to raise student achievement .,education,politics
False,Says Ronald Reagan got the Saudis to flood the market with cheap oil .,"energy,foreign-policy,history",politics
False,Under Floridas voting law a requirement to turn in voter registrations within 48 hours makes it impossible to meet the deadline if youre working right to the end of the week .,"elections,pundits,10-news-tampa-bay",politics
False,We dont have bars on campus in Texas . Its against the law . no alcohol allowed .,"Alcohol,education,guns",politics
True,Says Portland has higher standards than feds on allowed police use of force .,city-government,politics
False,Ed Perlmutter voted for Viagra for rapists paid for with tax dollars .,"crime,health-care,message-machine",politics
True,Ronald Reagan met with Gorbachev ; Kennedy met with Khruschev ; and Nixon met with Mao and these were folks who have done horrendous damage not only to their own countries but to other countries .,foreign-policy,politics
False,Vern Buchanan has been completely exonerated in a Federal Election Commission action .,campaign-finance,politics
True,Says the Obama administration never responded to his 2012 letter flagging the uptick in unaccompanied children crossing the U.S . Mexico border .,immigration,politics
False,President Obama has spent over $2 million in legal fees defending lawsuits about his birth certificate .,obama-birth-certificate,politics
False,Biden was responsible for ending genocide in Bosnia .,foreign-policy,politics
True,The last three days of early voting happen to be the most populated days of voting that we have in early voting .,elections,politics
True,Says Newt Gingrich supports amnesty for illegal immigrants .,"immigration,message-machine-2012",politics
True,Last year 244 suspected terrorists walked into gun shops and attempted to purchase a firearm ; 223 were able to get the firearm .,"congress,crime,government-regulation,guns,homeland-security,public-safety,terrorism",politics
True,Poll results from the past 35 years show that State of the Union speeches do not move presidential approval numbers .,"history,polls,abc-news-week",politics
False,Says Marco Rubio voted to deport young people known as Dreamers .,"immigration,voting-record",politics
False,The state-hired company that evaluates state-mandated student exams goes on Craigslist to get examiners to read our students essays .,education,politics
True,Pinnacle Overlook in Southwest Virginia is closer to eight other state capitals than to Richmond .,states,politics
False,Dan Gelber : On the record against scholarships to help our needy children attend Jewish private schools .,education,politics
True,Saturdays shootings reflect a disturbing trend . Mass shootings have become commonplace since the Virginia Tech massacre in 2007 . There have been dozens of incidents where three or more people have been fatally wounded . Hundreds have died .,"crime,criminal-justice,guns,pundits,abc-news-week",politics
