label,statement,subjects
barely-true,Michelle Nunn ranks agriculture issues as the 18th most important items facing Georgia.,"agriculture,elections"
half-true,Says Thom Tillis has cut $500 million from public education.,"education,state-budget"
half-true,Puerto Ricos $70 billion debt is unsustainable and it is unpayable. And the reason why it is unsustainable has everything to do with the greed of Wall Street vulture funds.,"financial-regulation,state-finances"
barely-true,"Says Rep. Betty Sutton supports allowing welfare fund withdrawals from strip clubs, casinos and liquor stores.","government-regulation,welfare"
true,Senator McCain voted against the Bush tax cuts. Now he's for them.,taxes
true,"After today, @GovJayNixon will have been overridden more times than all previous governors in #MO history #moleg",job-accomplishments
true,Tens of billions of dollars (from taxpayer-funded bailouts) ... flowed straight through AIG into the coffers of foreign corporations and foreign banks.,economy
pants-fire,"You and I know that in the history of mankind and womankind, government federal, state, local, or otherwise has never created one job.","economy,stimulus"
barely-true,The Greenest County in America.,environment
true,"Since Volvo spurned Georgia for South Carolina in early May, some 3,455 jobs promising more than $800 million in investments have come to the Peach State.","jobs,states"
half-true,"Ben Carson is running for president to eliminate dependency on government. But he doesnt mention that he grew up in public schools, got public housing and food stamps, got free glasses from a government program, was helped by Affirmative Action, and got Pell Grants for college.","candidates-biography,welfare"
barely-true,We are taking Virginias investment in public education to the highest level in the commonwealths history.,"education,state-budget"
false,Says a new national poll shows the majority of the American people believe we should have a gold standard for U.S. currency.,economy
false,"If you log into the governments Cash for Clunkers Web site (cars.gov) from your home computer, the government can seize all of your personal and private information, and track your computer activity.","environment,pundits"
mostly-true,"The oil and natural gas industry provides or supports 141,600 jobs in Georgia.",jobs
false,Right now were the highest taxed country in the world.,taxes
barely-true,"Todd Staples recently tried to woo his supporters and right-wing base by suggesting the Agriculture Commission cut programs intended to feed the elderly and disabled, many of whom are veterans.","agriculture,veterans"
true,"In the first round of repayments from financial institutions that received TARP money, the government has actually turned a profit.",economy
false,"Economic inequality in Multnomah County has a face -- and a name. It has 90,000 faces and names -- the number of county residents who are still unemployed, or underemployed, in the wake of the 2008 Wall Street crash.","economy,jobs"
half-true,On tax breaks for businesses,taxes
half-true,"As speaker, Gingrich even supported taxpayer funding of some abortions.","abortion,message-machine-2012"
mostly-true,Says the 2011-13 state budget eliminates the structural deficit for the first time in decades.,state-budget
mostly-true,"Barack Obama ""cut taxes for working families.""",taxes
false,The Georgia Regional Transportation Authority concluded that light rail in Cobb County would more than double commute time and would therefore be unsuccessful in alleviating traffic congestion.,transportation
half-true,"The Democratic health care bill will ""collect higher taxes for 10 years and provide health care for only six years.""","health-care,taxes"
half-true,"A new manufacturing plant is slated to create about 3,000 jobs in central and northeast Georgia and create about a $3 billion infusion into the economy.",jobs
false,The IRS is going to be in charge of our health care.,"health-care,taxes"
mostly-true,Im also the only lieutenant governor to not take a security detail.,state-budget
half-true,"You've got a building in the Cayman Islands that supposedly houses 12,000 corporations. That's either the biggest building or the biggest tax scam on record.",taxes
false,Says Obama is only president in history who has deliberately removed the words endowed by their Creator when referring to the Declaration of Independence.,"history,message-machine-2012"
barely-true,"The price tag amounted to nearly $4,200 for every man, woman and child in the state.","debt,weather"
barely-true,John McCain wants to privatize Social Security.,social-security
half-true,"Although we have twice the population of Greece, the state of Florida employs three times fewer government employees.","economy,state-finances"
pants-fire,Says the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,state-budget
true,This is a test of the Share the Facts widget.,technology
true,"To give the proposed economic stimulus plan some perspective, ""if you started the day Jesus Christ was born and spent $1 million every day since then, you still wouldnt have spent $1 trillion.""","economy,stimulus"
mostly-true,"The federal government owns about half of the West, yet it continues to acquire more land.","environment,federal-budget"
false,"As the Democrats finally maxed out their government spending credit card Monday, Kurt Schrader continued to stand with his party leaders in failing to offer any viable long-term solution.",government-efficiency
pants-fire,Says Marilinda Garcia supports $150 billion in new taxes.,"economy,taxes"
mostly-true,"Virginia is headed towards another surplus this year, unlike most states.","state-budget,taxes"
mostly-true,"Kasichs budget increases state spending from $50.5 billion to $55.6 billion. This is the second largest, two-year spending increase in Ohio history.",state-budget
