label,statement,subjects
pants-fire,Says U.S. Rep. Paul Ryan promised to end health care for our seniors.,"health-care,medicare"
barely-true,Says that Romney touted the Massachusetts health plan for the nation in his hardcover book but then deleted it for the paperback edition.,health-care
half-true,"Since I took office, Wisconsin now has the 2nd highest health care quality ranking in the country.","health-care,job-accomplishments"
pants-fire,"McDonalds hamburgers are only 15 percent real beef. The other 85 percent is meat filler cleansed with ammonia, which causes stomach and intestinal cancer.",food-safety
half-true,"I'm prolife. I'm not going to apologize for becoming prolife. Ronald Reagan followed that same course, as did Henry Hyde and George Herbert Walker Bush. And I'm proud to be prolife.",abortion
pants-fire,"Says the Patient Protection and Affordable Care Act adopted last year contains a series of slush funds, set up to stay on the books automatically, with little or no oversight.",health-care
true,"Of the 25 wealthiest nations, were the only one that doesnt provide basic health coverage.",health-care
false,Says Romney supported a law that could have made most common forms of birth control illegal.,"abortion,sexuality"
half-true,"Says if the (Iran nuclear) deal gets rejected, they still get $150 billion.","foreign-policy,nuclear"
false,The @nytimes states today that DJT believes more countries should acquire nuclear weapons. How dishonest are they. I never said this!,nuclear
pants-fire,The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.,health-care
false,Says new estimates from the Congressional Budget Office conclude the final price-tag for the health care law will exceed $2 trillion more than double what was initially reported.,health-care
pants-fire,It takes as much energy to make a solar panel as it likely generates in its entire life.,"energy,environment"
true,Says America spends over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12.,"economy,health-care"
barely-true,Planned Parenthood raked in more than $300 million in profits over the past four years.,abortion
true,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent.,"children,city-government"
barely-true,A proposed mine in Wisconsin is about two-thirds the size of Lake Winnebago.,"environment,water"
true,"Every year tobacco kills more Americans than did World War II more than AIDS, cocaine, heroin, alcohol, vehicular accidents, homicide and suicide combined.",consumer-safety
mostly-true,U.S. Sen. Kay Bailey Hutchison voted to continue Roe v. Wade.,abortion
false,Medicare will be bankrupt in nine years.,medicare
half-true,Says Hillary Clinton called Barack Obama naive for saying he was would sit down and talk to the Iranians during the 2008 Democratic primary.,"foreign-policy,nuclear"
barely-true,Says he fought for the repeal of a septic tank inspection program after Tallahassee pulled a fast one.,"environment,message-machine-2012"
barely-true,"Says that while President Barack Obama promised to work with your employer to lower your premiums by $2,500 per family per year, his health care law raises premiums in the individual market by $2,100 per family.","health-care,message-machine-2012"
half-true,"Says Anthropology is a STEM (science, technology, engineering, math) field.","education,science"
false,The congressional district for Miami-Dade and Broward counties has a staggering drop-out rate of almost 61 percent.,"children,education"
half-true,"Says that Tim Pawlenty eliminated health insurance for 33,000 to 35,000 people when he was governor of Minnesota.",health-care
barely-true,A public option for health care would end private insurance because the private insurance people will not be able to compete with a government option.,health-care
barely-true,Says Jeb Bush appointed a guardian for the fetus of a rape survivor.,abortion
mostly-true,"Says federal regulations adopted in 2011 increased the cost of each vehicle for his business by $10,000.","environment,market-regulation"
false,"Says under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.","health-care,public-health"
mostly-true,Eighty-seven percent of private insurance plans currently include (abortion) coverage.,"abortion,health-care"
true,Says Florida refused to allow theinsurance commissioner to negotiate lower rates with companies or refuse rates that are too high under Obamacare.,"health-care,states"
true,The House of Representatives does not have a prochoice majority.,abortion
barely-true,"Says Obama puts 15 unelected, unaccountable bureaucrats in charge of Medicare, who are required to cut Medicare ... that will lead to denied care for current seniors.",medicare
half-true,Says Donald Trump is for a single-payer health care system.,health-care
half-true,"A study from the Massachusetts Institute of Technology, Harvard, and Dartmouth concluded that Medicaids value to its beneficiaries is significantly lower than the actual cost of the program.","health-care,medicaid"
