statement,label,subject
Says Obamas net neutrality proposalputs the government in charge of determining Internet pricing terms of service and what types of products and services can be delivered .,True,"government-regulation,technology"
Romneys Medicare plan was estimated to cost the average senior about $6000 a year .,True,"debates,medicare,retirement"
Says when New Jersey adopted guaranteed coverage and cost provisions without a mandate individual health insurance market rates doubled or tripled and enrollment dropped from 180000 people to 80000 people .,True,"health-care,states"
Says its absurd to say theres enough data to establish a link between playing football and Chronic Traumatic Encephalopathy .,False,"health-care,science,sports"
Because theres no local option to allow communities to ban limit or restrict the location of pot shops if Amendment 2 passes you can expect the seedy elements of the pot industry to move in right next door to your neighborhood your church your business and even your childs school .,False,"government-regulation,marijuana,public-health"
Jeff Merkley was the deciding vote on Obamacare which in Oregon has been an unmitigated disaster .,False,health-care
As mayor Barrett led efforts to redevelop the Menomonee Valley which now supports nearly 4000 jobs in Wisconsin .,True,"job-accomplishments,jobs"
The fiscal cliff agreement was the largest tax increase in history .,False,"federal-budget,health-care,taxes"
Gov . McAuliffes budget would raid school other $$ 4 Obamacare in VA .,False,"medicaid,state-budget"
Early census returns are showing that conservatives have been measurably less likely than liberals to return their census forms .,False,census
John McCain refuses to support a new bipartisan energy bill because it would take away tax breaks from oil companies like Exxon Mobil .,False,energy
We have 50 state lobbyists that just lobby the Legislature for money every year .,True,"government-efficiency,state-budget"
Due to the war in Iraq 4400 Americans are dead 30000 severely wounded and more than 100000 are suffering from serious health problems related to post traumatic stress syndrome .,True,iraq
Says Barack Obama is the first president to appoint 45 czars to replace elected officials in his office .,False,elections
Under Scott Walker Wisconsin unemployments up from 4.8% to 6.2%,False,"corporations,economy,job-accomplishments,jobs"
Says Portland has higher standards than feds on allowed police use of force .,True,city-government
The $290 million structural surplus in the 2011-13 Wisconsin budget is not real because it is based on the assumption that Congress will reinstate the estate tax .,False,state-budget
The mega-rich pay about 15 percent in taxes while the middle class fall into the 15 percent and 25 percent income tax brackets and then are hit with heavy payroll taxes to boot .,True,taxes
Today in America between 40 and 50 percent of all African-American babies virtually 1-in-2 are killed before they are born .,False,abortion
Obama s first call (as president) to any head of state was to Mahmoud Abbas leader of Fatah party in the Palestinian territory .,True,foreign-policy
Its illegal for a state to say were simply going to cut off (union contract) negotiations . Theres a legal requirement that you are involved in good faith bargaining .,True,state-budget
In Cover Florida thousands already enrolled and climbing .,True,health-care
In the last couple of days notices were sent (by officials in Ukraine) to Jews in one city indicating that they had to identify themselves as Jews .,False,"corrections-and-updates,foreign-policy,religion"
McCain intervened on behalf of Charles Keating with federal regulators . that allowed Keating to continue his fraud at an incredible cost to taxpayers .,True,candidates-biography
Says Mitt Romney opposes requiring employers to cover contraception and would eliminate funding for Planned Parenthood .,True,"abortion,message-machine-2012,sexuality,women"
Christmas trees are grown in all 50 States .,True,"agriculture,states"
St . Pete Beachs local version of Amendment 4 resulted in seemingly endless lawsuits (that) decimated the citys legal budget and forced the city to raise the property tax rate .,True,"elections,florida-amendments,infrastructure"
Says shes tried over 100 jury cases in Travis County courts .,False,"candidates-biography,job-accomplishments"
On serving out his gubernatorial term,False,elections
Says she created the first felony deferred prosecution program for nonviolent first-offenders in Texas .,False,"county-government,crime,criminal-justice,legal-issues,public-safety"
